,BEZIRK,ELEM_NR,STRSCHL,STR_NAME,date,dist_left,dist_right,hour
267,Mitte,42550039_42550040.01,427,Bartningallee,2018-10-12,165.0,104.0,17
268,Mitte,42550039_42550040.01,427,Bartningallee,2018-10-16,116.4,71.0,17
269,Mitte,42550039_42550040.01,427,Bartningallee,2018-10-19,117.5,82.0,17
270,Mitte,42550040_42550041.01,427,Bartningallee,2018-09-11,104.83333333333333,96.0,16
271,Mitte,42550040_42550041.01,427,Bartningallee,2018-09-14,88.16666666666667,999.0,7
272,Mitte,42550040_42550041.01,427,Bartningallee,2018-09-17,236.9,68.0,16
273,Mitte,42550040_42550041.01,427,Bartningallee,2018-09-20,122.5,156.0,17
274,Mitte,42550040_42550041.01,427,Bartningallee,2018-09-27,169.5,53.0,7
275,Mitte,42550041_42550042.01,427,Bartningallee,2018-09-11,166.125,101.0,16
276,Mitte,42550041_42550042.01,427,Bartningallee,2018-09-12,112.1,90.0,16
277,Mitte,42550041_42550042.01,427,Bartningallee,2018-09-12,158.0,130.0,16
278,Mitte,42550041_42550042.01,427,Bartningallee,2018-10-05,116.5,87.0,7
279,Mitte,42550041_42550042.01,427,Bartningallee,2018-10-16,130.66666666666666,96.0,17
280,Mitte,42550041_42550042.01,427,Bartningallee,2018-10-22,141.66666666666666,50.0,15
281,Reinickendorf,39670049_40670026.01,815,Burgfrauenstraße,2018-09-22,159.25,39.0,13
282,Reinickendorf,39670049_40670026.01,815,Burgfrauenstraße,2018-09-22,101.16666666666667,34.0,13
283,Reinickendorf,40670030_40670031.01,815,Burgfrauenstraße,2018-09-22,192.4,67.0,13
284,Reinickendorf,40670031_40670032.01,815,Burgfrauenstraße,2018-10-01,94.0,30.0,10
285,Neukölln,49480003_49480019.01,824,Buschkrugallee,2018-09-26,209.33333333333334,999.0,11
286,Neukölln,49480018_49480021.01,824,Buschkrugallee,2018-09-26,145.66666666666666,214.0,9
287,Neukölln,49480018_49480021.01,824,Buschkrugallee,2018-09-29,188.83333333333334,162.0,15
288,Neukölln,49480021_49480022.01,824,Buschkrugallee,2018-11-07,173.83333333333334,47.0,14
289,Steglitz-Zehlendorf,35440016_35440007.01,873,Clauertstraße,2018-09-14,109.4,50.0,8
290,Steglitz-Zehlendorf,35440016_35440007.01,873,Clauertstraße,2018-09-14,115.0,50.0,8
291,Steglitz-Zehlendorf,36450013_36460004.01,875,Clayallee,2018-09-10,44.666666666666664,38.0,20
292,Steglitz-Zehlendorf,36450013_36460004.01,875,Clayallee,2018-09-22,81.33333333333333,54.0,11
293,Steglitz-Zehlendorf,36450013_36460004.01,875,Clayallee,2018-09-22,60.900000000000006,999.0,11
294,Steglitz-Zehlendorf,36450013_36460004.01,875,Clayallee,2018-10-29,96.66666666666667,999.0,13
295,Steglitz-Zehlendorf,36450013_36460004.01,875,Clayallee,2018-10-29,100.5,999.0,13
296,Steglitz-Zehlendorf,36460004_36460005.01,875,Clayallee,2018-10-13,62.3,225.0,10
297,Steglitz-Zehlendorf,36460005_37460007.01,875,Clayallee,2018-09-22,231.5,78.0,11
298,Steglitz-Zehlendorf,37470014_37470015.01,875,Clayallee,2018-09-10,147.6,80.0,20
299,Steglitz-Zehlendorf,37470014_37470015.01,875,Clayallee,2018-09-10,161.33333333333334,80.0,20
300,Tempelhof-Schöneberg,42490008_42490037.01,3806,Rubensstraße,2018-10-09,161.66666666666666,291.0,16
301,Mitte,42550006_42550007.01,99,Alt-Moabit,2018-09-19,120.33333333333334,99.0,16
302,Mitte,42550006_42550007.01,99,Alt-Moabit,2018-09-19,174.4,179.0,16
303,Mitte,42550006_42550007.01,99,Alt-Moabit,2018-09-20,109.16666666666667,77.0,7
304,Mitte,42550006_42550007.01,99,Alt-Moabit,2018-09-25,151.9,98.0,8
305,Mitte,42550006_42550007.01,99,Alt-Moabit,2018-09-25,155.6,98.0,8
306,Mitte,42550006_42550007.01,99,Alt-Moabit,2018-10-09,162.66666666666666,72.0,10
307,Mitte,42550006_42550007.01,99,Alt-Moabit,2018-10-11,127.625,119.0,7
308,Mitte,42550006_42550007.01,99,Alt-Moabit,2018-10-11,177.16666666666666,128.0,7
309,Mitte,42550007_43550001.01,99,Alt-Moabit,2018-09-19,157.33333333333334,69.0,16
310,Mitte,42550007_43550001.01,99,Alt-Moabit,2018-09-19,92.8,69.0,16
311,Mitte,42550007_43550001.01,99,Alt-Moabit,2018-09-19,133.6,142.0,16
312,Mitte,42550007_43550001.01,99,Alt-Moabit,2018-09-19,162.0,160.0,16
313,Mitte,42550007_43550001.01,99,Alt-Moabit,2018-09-19,163.2,137.0,16
314,Mitte,42550007_43550001.01,99,Alt-Moabit,2018-09-20,221.66666666666666,88.0,7
315,Mitte,42550007_43550001.01,99,Alt-Moabit,2018-09-20,140.2,66.0,7
316,Mitte,42550007_43550001.01,99,Alt-Moabit,2018-09-21,117.16666666666667,97.0,11
317,Mitte,42550007_43550001.01,99,Alt-Moabit,2018-09-25,110.8,87.0,8
318,Mitte,42550007_43550001.01,99,Alt-Moabit,2018-09-25,73.0,81.0,8
319,Mitte,42550007_43550001.01,99,Alt-Moabit,2018-09-25,49.7,999.0,8
320,Mitte,42550007_43550001.01,99,Alt-Moabit,2018-10-11,121.19999999999999,61.0,7
321,Mitte,42550007_43550001.01,99,Alt-Moabit,2018-10-11,120.6,66.0,7
322,Mitte,42550007_43550001.01,99,Alt-Moabit,2018-10-11,158.0,116.0,7
323,Mitte,42550007_43550001.01,99,Alt-Moabit,2018-10-11,154.8,165.0,7
324,Mitte,43550001_43550002.01,99,Alt-Moabit,2018-09-22,58.7,57.0,10
325,Mitte,43550001_43550002.01,99,Alt-Moabit,2018-09-22,111.1,57.0,10
326,Mitte,43550001_43550002.01,99,Alt-Moabit,2018-10-18,186.5,999.0,7
327,Mitte,43550002_43550003.01,99,Alt-Moabit,2018-09-20,160.4,80.0,7
328,Mitte,43550002_43550003.01,99,Alt-Moabit,2018-09-20,121.30000000000001,117.0,16
329,Mitte,43550002_43550003.01,99,Alt-Moabit,2018-09-25,101.33333333333333,999.0,8
330,Mitte,43550002_43550003.01,99,Alt-Moabit,2018-09-26,121.6,999.0,8
331,Mitte,43550003_43550004.01,99,Alt-Moabit,2018-09-25,198.0,999.0,8
332,Mitte,43550003_43550004.01,99,Alt-Moabit,2018-09-25,116.0,999.0,8
333,Mitte,43550003_43550004.01,99,Alt-Moabit,2018-09-25,110.3,121.0,8
334,Mitte,43550003_43550004.01,99,Alt-Moabit,2018-09-25,110.6,121.0,8
335,Mitte,43550003_43550004.01,99,Alt-Moabit,2018-09-26,215.16666666666666,999.0,8
336,Mitte,43550004_43550005.01,99,Alt-Moabit,2018-09-15,117.0,111.0,13
337,Mitte,43550004_43550005.01,99,Alt-Moabit,2018-09-19,172.6,133.0,16
338,Mitte,43550004_43550005.01,99,Alt-Moabit,2018-09-20,60.0,99.0,9
339,Mitte,43550004_43550005.01,99,Alt-Moabit,2018-09-25,141.5,121.0,8
340,Mitte,43550004_43550005.01,99,Alt-Moabit,2018-09-25,177.0,999.0,8
341,Mitte,43550004_43550005.01,99,Alt-Moabit,2018-09-26,124.0,114.0,8
342,Mitte,43550004_43550005.01,99,Alt-Moabit,2018-10-12,154.8,101.0,8
343,Mitte,43550004_43550005.01,99,Alt-Moabit,2018-10-12,177.4,133.0,8
344,Reinickendorf,38610017_38610018.01,517,Bernauer Straße,2018-10-05,151.7,109.0,15
345,Reinickendorf,38610017_38610018.01,517,Bernauer Straße,2018-10-05,185.0,109.0,15
346,Reinickendorf,38610017_38610018.01,517,Bernauer Straße,2018-10-05,142.0,56.0,15
347,Reinickendorf,38610017_38610018.01,517,Bernauer Straße,2018-10-05,192.16666666666666,127.0,15
348,Reinickendorf,38610017_38610018.01,517,Bernauer Straße,2018-10-09,204.7,75.0,15
349,Reinickendorf,38610017_38610018.01,517,Bernauer Straße,2018-10-09,132.75,36.0,15
350,Reinickendorf,38610017_38610018.01,517,Bernauer Straße,2018-10-09,183.83333333333334,36.0,15
351,Reinickendorf,38610017_38610018.01,517,Bernauer Straße,2018-10-09,169.5,57.0,15
352,Reinickendorf,38610017_38610018.01,517,Bernauer Straße,2018-10-11,115.6,78.0,16
353,Reinickendorf,38610017_38610018.01,517,Bernauer Straße,2018-10-12,169.7,90.0,14
354,Reinickendorf,38610017_38610018.01,517,Bernauer Straße,2018-10-19,183.4,56.0,13
355,Reinickendorf,38610017_38610018.01,517,Bernauer Straße,2018-10-30,138.33333333333334,83.0,15
356,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-05,166.1,185.0,15
357,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-05,145.5,185.0,15
358,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-05,172.6,80.0,15
359,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-05,122.80000000000001,80.0,15
360,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-09,177.125,83.0,15
361,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-09,120.9,53.0,15
362,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-10,145.8,35.0,14
363,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-11,126.0,127.0,16
364,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-11,146.3,48.0,16
365,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-11,154.8,48.0,16
366,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-11,152.3,66.0,16
367,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-11,157.0,66.0,16
368,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-11,177.1,71.0,16
369,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-11,215.375,71.0,16
370,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-12,180.16666666666666,999.0,14
371,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-12,142.66666666666666,92.0,14
372,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-12,146.5,101.0,14
373,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-12,122.66666666666666,101.0,14
374,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-12,197.16666666666666,101.0,14
375,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-12,184.0,108.0,14
376,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-16,159.0,79.0,16
377,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-16,160.83333333333334,67.0,16
378,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-18,134.66666666666666,85.0,17
379,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-18,120.125,85.0,17
380,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-18,164.3,106.0,17
381,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-18,119.69999999999999,46.0,17
382,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-18,204.4,81.0,17
383,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-30,215.5,999.0,15
384,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-30,136.8,83.0,15
385,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-30,170.83333333333334,48.0,15
386,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-30,153.5,101.0,15
387,Reinickendorf,38610018_38610019.01,517,Bernauer Straße,2018-10-30,171.125,101.0,15
388,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-09,192.16666666666666,88.0,15
389,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-10,142.33333333333334,82.66666666666667,14
390,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-10,124.19999999999999,95.0,14
391,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-10,119.0,34.0,14
392,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-10,130.33333333333334,34.0,14
393,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-10,124.4,86.0,14
394,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-10,109.7,86.0,14
395,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-12,180.0,155.0,14
396,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-18,137.4,47.0,17
397,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-18,124.4,58.0,17
398,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-19,143.1,72.0,13
399,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-19,131.2,92.0,13
400,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-19,165.9,92.0,13
401,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-19,152.5,45.0,13
402,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-19,181.5,45.0,13
403,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-19,194.1,53.0,13
404,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-30,186.3,90.0,15
405,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-30,159.4,101.0,15
406,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-30,160.33333333333334,101.0,15
407,Reinickendorf,38610019_38610020.01,517,Bernauer Straße,2018-10-30,171.5,101.0,15
408,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-05,158.5,161.0,15
409,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-05,191.8,161.0,15
410,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-05,137.2,100.0,15
411,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-05,146.2,85.0,15
412,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-05,185.66666666666666,85.0,15
413,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-05,166.0,85.0,15
414,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-05,147.3,71.0,15
415,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-05,159.5,92.0,15
416,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-05,185.0,85.0,15
417,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-09,156.33333333333334,143.0,15
418,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-09,123.5,72.0,15
419,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-09,172.25,70.0,15
420,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-09,158.5,69.0,15
421,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-10,160.25,999.0,14
422,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-10,184.83333333333334,999.0,14
423,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-10,181.66666666666666,999.0,14
424,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-10,115.0,78.0,14
425,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-10,160.8,66.0,14
426,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-10,138.0,87.0,14
427,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-11,212.5,127.0,16
428,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-11,94.9,97.0,16
429,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-11,157.83333333333334,57.0,16
430,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-11,175.75,61.0,16
431,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-12,192.7,95.0,14
432,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-12,134.5,64.0,14
433,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-12,172.2,74.0,14
434,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-12,135.5,41.0,14
435,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-12,130.8,41.0,14
436,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-16,120.4,71.0,16
437,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-16,167.4,66.0,16
438,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-16,150.6,45.0,16
439,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-16,187.25,80.0,16
440,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-16,169.33333333333334,29.0,16
441,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-16,116.16666666666667,29.0,16
442,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-18,194.2,999.0,17
443,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-18,242.33333333333334,77.0,17
444,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-18,158.3,77.0,17
445,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-18,148.75,77.0,17
446,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-18,178.2,55.0,17
447,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-19,168.7,56.0,13
448,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-19,166.66666666666666,98.0,13
449,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-19,153.9,80.0,13
450,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-19,155.33333333333334,41.0,13
451,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-19,150.83333333333334,58.0,13
452,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-30,174.9,132.0,15
453,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-30,109.8,86.0,15
454,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-30,114.6,85.0,15
455,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-30,133.0,85.0,15
456,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-30,92.2,85.0,15
457,Reinickendorf,38610020_39610005.01,517,Bernauer Straße,2018-10-30,126.9,48.0,15
458,Reinickendorf,39610005_39610006.01,517,Bernauer Straße,2018-10-05,175.2,56.0,15
459,Reinickendorf,39610005_39610006.01,517,Bernauer Straße,2018-10-09,155.33333333333334,80.0,15
460,Reinickendorf,39610005_39610006.01,517,Bernauer Straße,2018-10-10,152.66666666666666,108.0,14
461,Reinickendorf,39610005_39610006.01,517,Bernauer Straße,2018-10-12,158.66666666666666,92.0,14
462,Reinickendorf,39610005_39610006.01,517,Bernauer Straße,2018-10-12,174.2,92.0,14
463,Reinickendorf,39610005_39610006.01,517,Bernauer Straße,2018-10-16,171.25,48.0,16
464,Reinickendorf,39610005_39610006.01,517,Bernauer Straße,2018-10-19,53.8,58.0,13
465,Reinickendorf,39610005_39610006.01,517,Bernauer Straße,2018-10-30,135.4,48.0,15
466,Reinickendorf,39610005_39610006.01,517,Bernauer Straße,2018-10-30,180.0,96.0,15
467,Reinickendorf,39610006_39610007.01,517,Bernauer Straße,2018-10-30,130.0,98.0,15
468,Reinickendorf,39610006_39610004.01,517,Bernauer Straße,2018-10-04,228.3,123.0,7
469,Reinickendorf,39610006_39610004.01,517,Bernauer Straße,2018-10-09,118.9,73.0,15
470,Reinickendorf,39610006_39610004.01,517,Bernauer Straße,2018-10-11,157.9,96.0,16
471,Reinickendorf,39610006_39610004.01,517,Bernauer Straße,2018-10-11,129.6,78.0,16
472,Reinickendorf,39610006_39610004.01,517,Bernauer Straße,2018-10-11,165.3,140.0,16
473,Reinickendorf,39610006_39610004.01,517,Bernauer Straße,2018-10-12,103.0,92.0,14
474,Reinickendorf,39610006_39610004.01,517,Bernauer Straße,2018-10-30,208.33333333333334,68.0,6
475,Reinickendorf,39610006_39610004.01,517,Bernauer Straße,2018-10-30,248.5,102.0,6
476,Charlottenburg-Wilmersdorf,39500017_39500018.01,893,Cunostraße,2018-10-16,107.5,60.0,15
477,Charlottenburg-Wilmersdorf,39500017_39500018.01,893,Cunostraße,2018-10-18,100.4,47.0,8
478,Charlottenburg-Wilmersdorf,39500017_39500018.01,893,Cunostraße,2018-10-18,97.9,47.0,8
479,Charlottenburg-Wilmersdorf,39500018_39510018.01,893,Cunostraße,2018-10-18,147.83333333333334,36.0,8
480,Charlottenburg-Wilmersdorf,39510018_39510019.01,893,Cunostraße,2018-10-16,73.5,65.0,15
481,Charlottenburg-Wilmersdorf,34530001_34530002.01,228,Am Postfenn,2018-10-21,198.66666666666666,108.0,17
482,Mitte,42580008_42570005.01,240,Amrumer Straße,2018-09-20,141.16666666666666,101.0,18
483,Mitte,42580008_42570005.01,240,Amrumer Straße,2018-09-21,56.900000000000006,81.0,11
484,Mitte,42580008_42570005.01,240,Amrumer Straße,2018-09-21,98.1,82.0,11
485,Mitte,42580008_42570005.01,240,Amrumer Straße,2018-09-21,124.5,104.0,11
486,Mitte,42580008_42570005.01,240,Amrumer Straße,2018-09-21,0.5999999999999996,29.0,11
487,Mitte,42570005_42570006.01,240,Amrumer Straße,2018-09-20,114.6,84.0,18
488,Mitte,43570008_43570009.01,240,Amrumer Straße,2018-09-19,160.125,196.33333333333334,9
489,Reinickendorf,43660005_44650002.01,601,Blankenfelder Chaussee,2018-11-07,182.66666666666666,999.0,7
490,Neukölln,48470006_49470004.01,605,Blaschkoallee,2018-10-09,190.83333333333334,41.0,15
491,Charlottenburg-Wilmersdorf,40500017_40500018.01,610,Blissestraße,2018-08-31,162.9,999.0,17
492,Charlottenburg-Wilmersdorf,40500018_40500019.01,610,Blissestraße,2018-11-02,219.5,113.0,16
493,Charlottenburg-Wilmersdorf,40500019_40510002.01,610,Blissestraße,2018-08-31,121.33333333333334,999.0,17
494,Reinickendorf,39620038_40610024.01,881,Conradstraße,2018-10-10,98.5,22.0,9
495,Reinickendorf,39620038_40610024.01,881,Conradstraße,2018-10-10,49.166666666666664,108.0,9
496,Charlottenburg-Wilmersdorf,39500015_39500016.01,893,Cunostraße,2018-10-16,85.2,47.0,15
497,Charlottenburg-Wilmersdorf,39500015_39500016.01,893,Cunostraße,2018-10-18,90.7,55.0,8
498,Charlottenburg-Wilmersdorf,39500015_39500016.01,893,Cunostraße,2018-10-19,89.3,57.0,8
499,Tempelhof-Schöneberg,43480001_43480002.01,343,Arnulfstraße,2018-09-18,160.1,77.0,8
500,Tempelhof-Schöneberg,43480001_43480002.01,343,Arnulfstraße,2018-09-25,168.8,82.0,8
501,Tempelhof-Schöneberg,43480002_44470002.01,343,Arnulfstraße,2018-09-25,232.5,86.0,8
502,Tempelhof-Schöneberg,43480002_44470002.01,343,Arnulfstraße,2018-10-12,194.5,84.0,8
503,Tempelhof-Schöneberg,43480002_44470002.01,343,Arnulfstraße,2018-10-12,168.33333333333334,84.0,8
504,Tempelhof-Schöneberg,44470002_44470001.01,343,Arnulfstraße,2018-10-12,148.4,88.0,8
505,Tempelhof-Schöneberg,44470001_44470008.01,343,Arnulfstraße,2018-09-25,140.83333333333334,41.0,8
506,Charlottenburg-Wilmersdorf,40510018_40510014.01,610,Blissestraße,2018-10-21,92.83333333333333,86.0,12
507,Friedrichshain-Kreuzberg,45520005_46520006.01,613,Blücherstraße,2018-09-14,252.0,65.0,10
508,Friedrichshain-Kreuzberg,45520005_46520006.01,613,Blücherstraße,2018-10-25,157.2,126.0,7
